request_id,job_id,finish_reason,e2e_latency,num_prompt_tokens,num_generation_tokens,num_cached_tokens,prefix_cache_hit_rate,queued_time,prefill_time,inference_time,decode_time,max_tokens_param
chatcmpl-76433f187916449ca40a46060a8f26dc,4,stop,2.3129210472106934,981,51,0,0.0,3.6702025681734085e-05,0.6575688680168241,2.2867846449371427,1.6292157769203186,10000
chatcmpl-ac5e6bc6d13c45bfbf1440d3b18dd959,2,stop,5.021591663360596,1314,124,1168,0.8888888888888888,3.240886144340038e-05,0.11473520705476403,5.0001523261889815,4.8854171191342175,10000
chatcmpl-2bad6db55b51450998b513b5ac76423e,6,stop,5.481940746307373,1301,138,1184,0.9100691775557264,3.389501944184303e-05,0.08554155612364411,5.389813500922173,5.304271944798529,10000
chatcmpl-c8b31133beb043299c4cc759c4f2022f,5,stop,1.8330588340759277,985,52,944,0.9583756345177665,4.3460866436362267e-05,0.05714677204377949,1.8146421702113003,1.7574953981675208,10000
chatcmpl-997e3443e3ad4778ba2d77d782b2cfd2,7,stop,9.08456301689148,1113,246,960,0.862533692722372,3.381608985364437e-05,0.12451526802033186,9.065196498995647,8.940681230975315,10000
chatcmpl-0dc74461bfb74d6085401aa228d5ad69,2,stop,1.86824369430542,1004,52,944,0.9402390438247012,3.540492616593838e-05,0.09646712918765843,1.854789073113352,1.7583219439256936,10000
chatcmpl-592729f8bb044cfbbef934e8f52f6dc9,2,stop,2.0807175636291504,990,59,944,0.9535353535353536,9.692180901765823e-05,0.09646712918765843,2.067080511013046,1.9706133818253875,10000
chatcmpl-eb49940c877c44e5aba91d61aba7b904,8,stop,8.395980596542358,1147,224,960,0.8369659982563208,3.6798883229494095e-05,0.14696022518910468,8.378070168197155,8.23110994300805,10000
chatcmpl-e11ac7da4de9489bb8ee4f0a0cf814f1,6,stop,1.669515609741211,997,48,944,0.9468405215646941,3.578886389732361e-05,0.11145654506981373,1.6636814791709185,1.5522249341011047,10000
chatcmpl-de1c7ba67e6d45f2ac49da41ff679916,6,stop,2.1606006622314453,1011,61,944,0.933728981206726,0.00013457797467708588,0.11145654506981373,2.1482357950881124,2.0367792500182986,10000
chatcmpl-88467a779bd14467874702ff28c9c153,1,stop,70.53244805335999,1323,254,1184,0.8949357520786092,3.553507849574089e-05,0.1164781351108104,70.42889398196712,70.31241584685631,10000
chatcmpl-d0883468f33a43efbc067eb73dde39ef,10,stop,71.9869475364685,1316,278,1184,0.8996960486322189,3.5943929105997086e-05,0.10783994803205132,71.96344348508865,71.8556035370566,10000
chatcmpl-1d250f77672f42cea79ff99741de79da,1,stop,3.244652509689331,999,54,944,0.944944944944945,4.020310007035732e-05,0.26932999887503684,3.226663480978459,2.9573334821034223,10000
chatcmpl-11f7d888cc2d401595cf69efa438ec32,1,stop,3.297762393951416,994,55,944,0.9496981891348089,0.000137960072606802,0.26932999887503684,3.279257119866088,3.009927120991051,10000
chatcmpl-6f899026b84f4356a0d22a5f3f298606,1,stop,3.8883562088012695,998,66,944,0.9458917835671342,0.00020158500410616398,0.26932999887503684,3.859888959908858,3.590558961033821,10000
